Voltage (V),Current (A),Power Factor (PF),Frequency (Hz),Transformer Load (%),Reactive Power (kVAR),Active Power (kW),Harmonic Distortion (%),Battery Storage Level (%),Smart Meter Readings (kWh),Outage Frequency (events/year),Mean Time Between Failures (MTBF in hours),Previous Fault Occurrences (count),Load Variability Index,Fault Type,Weather Conditions - Temperature (°C),Weather Conditions - Wind Speed (km/h),Weather Conditions - Humidity (%),Weather Conditions - Precipitation (mm),Solar Radiation (W/m²),Energy Demand Forecast (MW),Grid Interconnection Status,Grid Stability,Failure Risk
220.23258697216218,108.94820565636667,0.9528233801088122,49.99275657473582,87.23604368686131,80.7621246359597,127.60810581634118,2.347047387258038,46.36866303155026,50.83559392802529,1,1745.8549208531322,0,0.7134443580290374,Voltage Sag,7.517378811340287,26.325464127084796,70.2879906384197,116.30604186722042,866.4223128016273,54.16251125838247,0,0,Medium
241.60810975255592,140.62105618386357,0.8077747797654793,50.24439811975884,90.22982878193174,37.59671141412244,381.0469229244453,3.9105010417222252,84.976411833168,7.899941976611869,3,1820.6540216017588,0,0.39577365952535526,Short Circuit,16.38820450039305,31.837061550470015,58.812411779086,103.87452038744907,706.8220188365818,122.37597951490528,0,0,High
213.44656128906092,196.42340090828344,0.8598502924147712,49.673771612139575,96.82244433189433,96.61319259883614,433.769897211917,1.0607946970410782,68.49650360992129,22.61441424434596,4,1479.5780037859658,2,0.9039292525272007,Voltage Sag,0.018091325546749637,22.664063224291187,53.19966332456951,172.6610821199769,575.7823354218416,55.646701610083596,0,1,Low
243.67619844884211,328.60459564552843,0.9177335976313427,49.9821791416219,95.94844505805418,83.91643073085166,158.3232029281151,1.027042927519285,21.834004476660247,65.82215819493724,3,1385.2173355553464,2,0.10904950353496376,Frequency Drift,12.892769860446055,78.57288510816502,67.85641819772175,186.12955835151172,275.8381735349008,86.23724419928567,1,1,Low
217.79001972379214,246.28571542026026,0.8558961267680713,50.40372309555463,88.98120795976796,39.827559454744616,470.65165606856095,3.432380495719967,25.250585252350618,19.84556081507909,1,1333.9315314687592,2,0.23525872609688603,Short Circuit,14.245199769604175,71.63700620871545,79.84979352087146,122.18555222763055,153.73053404105684,122.04535074822415,0,1,Low
210.4244832711244,208.47382529738175,0.9177382605115334,50.28964231176496,97.34588535901706,95.67058467165758,145.13670291926056,0.27325292330436957,34.11744067392069,47.88745401002896,0,1067.6844271671966,1,0.9835697486706864,Frequency Drift,15.847859382068572,10.141531803665792,36.85040505657661,58.58063640112785,992.6052021333271,77.89985304118773,0,0,High
219.84785288911627,285.6212389051432,0.800724552618421,50.3791699521708,63.22700398961244,90.36673120278861,422.4601274866317,4.869644529620482,21.137069966033025,32.74974743566818,3,1381.9620622061989,0,0.6449013697895037,None,17.76796819908743,93.45900379047387,39.044558917799755,15.393241381354938,422.3588280550574,70.59653455778736,0,0,Medium
222.03140195982846,483.1870583778998,0.9279836552764686,50.49023526024292,75.99003798708294,21.055166255001296,407.6758552404287,1.8696528793259992,56.44762979039086,38.37162831738175,1,1130.9242152164322,1,0.14586816654084075,Voltage Sag,22.16932838949259,46.82636685502658,41.52465308068689,197.6699854143437,679.8909882073343,57.28308847008463,1,1,Low
235.26516521181856,290.0495503777596,0.7692923348330118,50.40529646040996,67.48089862769245,28.5132793495396,493.5994698013104,0.3748554224414974,58.60783340902371,28.40835415846246,2,1145.6867439434798,0,0.8896332763919516,Short Circuit,5.883061867366881,54.20658335466898,24.694629867680984,98.17001571747794,768.381812981277,60.67897267260925,1,1,Medium
247.22922766467119,432.50651090862056,0.9435167104408098,49.961397121503005,60.258693325833555,62.51326179108603,430.21908108044096,4.462367138438718,30.578969912072047,86.7613570704478,2,1093.6281433766057,0,0.23055155181900874,Frequency Drift,33.20753363136482,15.833024395888906,28.681644351893176,2.3472456422681365,246.19939242473842,149.5648588677223,0,0,Medium
228.77460209955424,125.73954860970619,0.9162721285224786,50.21109574980724,64.03205869404611,68.39918613263401,443.91826251834635,1.8236441671884407,25.360807669360817,22.10751483663177,0,1116.6856323466554,0,0.9201978935622207,Voltage Sag,17.509639708140206,70.96215744341205,69.94422072005582,54.48716603774773,898.3426168135989,135.13220992408515,1,0,Medium
241.36625773997227,358.70930553405395,0.8780216774067919,50.465865974439794,64.83735856980704,88.54221790918025,403.43743775238437,0.43554182991103807,31.144771291954882,73.33703389637192,4,1511.1339715325005,0,0.3325567658345817,Voltage Sag,28.78758580816772,98.44003860967533,73.13499827116729,164.83279841376438,461.7227193296114,76.09883597898497,0,0,High
217.75249778616165,259.9562866520224,0.8188573653275011,49.67383891610444,67.41096739492991,38.54047330447665,468.8481641577876,1.769444049951453,60.96626103227853,62.59366370580896,3,1141.0906703520016,2,0.8270747496687749,Frequency Drift,3.1226162099789834,34.19413161166669,84.4482028989176,177.7307295736364,751.8903615537945,141.93539034991534,0,1,Medium
212.60585167551076,116.88635286922327,0.820968083349475,49.58755408000169,68.39607995100391,21.385019048669246,264.4310121442044,4.771250234562034,72.29053652642227,96.21602889558721,2,1187.928947532711,0,0.191026131613885,Frequency Drift,0.12241447782067816,27.170629042399785,79.59129898099476,167.17169639949424,333.5646674978062,62.059196916736724,0,1,Medium
210.3517002057543,145.00294377507566,0.9422995289710223,49.84318557979137,63.149795451725694,83.97937894584697,401.9156825404081,1.4209290565098192,53.83079499384371,66.99672835551155,1,1588.7075316638743,0,0.16793858703216402,Short Circuit,38.37319327268709,52.365627896883446,46.405053973519834,49.49490163709547,61.31482087256413,79.79252057343174,1,1,Medium
239.33292697346735,185.020689182257,0.7750950438107023,50.03964455989338,88.83356164124842,73.54346303553271,157.8034077650929,3.7820372125239454,78.21641032778862,75.35548045362678,1,1872.8580799708932,1,0.27940539336123166,Frequency Drift,13.040902311924496,40.25356582820076,41.347027593724626,23.057693583146467,552.0366193375246,116.62999884605313,1,0,High
212.40370402023137,330.24337370424695,0.9086466220874957,49.82814816122563,89.97069766178423,26.221724400389395,464.25150428505793,2.875942558520872,50.35007173267641,26.3764354138038,0,1787.9112017865036,1,0.5702528232416895,Short Circuit,11.783669917329881,36.469424311859335,78.78831808767302,101.18643236115592,393.4139651149867,148.44009698855282,1,1,Low
219.1342797408936,279.4188853047916,0.9157442646609677,49.77922211126455,83.36843525946172,28.768542115494117,215.65192362750577,1.4201415822858088,49.98661852493491,40.814400752912505,1,1457.0685113456684,0,0.2036347078293494,None,15.924037528989757,26.751325896879806,98.68974283001754,93.61751668850313,450.80755471414045,119.1687411699234,1,0,Medium
239.10890218653083,442.05948412194095,0.7256195540866787,49.795067762887406,85.74692895140186,84.17601517785316,230.26609098425536,2.322877330026793,56.99585440829848,57.49209296128443,2,1622.0128758092292,2,0.7815702961756444,Frequency Drift,27.591874526829905,64.02765230195358,90.28027302356091,146.45885409217746,74.0249464684899,87.42874133069067,1,0,Low
217.33564248644586,337.03447774440326,0.8514298376838467,49.84988296528519,86.7593284786586,78.56420773964794,433.7230426182914,0.6517783834505714,20.391007378222675,18.623712903356026,1,1627.0136850233232,1,0.4469175840706672,None,11.10307920040941,48.70998389169024,39.344811617243074,124.47629065531507,415.45960602738097,56.093552316169905,0,1,Medium
211.89780887974484,343.64608147700494,0.965109707435107,49.59062937201224,91.60157096761628,91.66899032823565,227.68595258574757,2.8172780747110804,87.4424142643846,16.82572489105285,3,1525.9975273010525,1,0.18465295610569754,Frequency Drift,0.03756057586985939,78.48277772922133,58.16973330470428,112.55760616801504,185.32905663080567,124.5513244521059,0,1,High
240.180682120777,363.3948921217718,0.7304942663411346,49.74106602798458,69.67107263187441,52.631922265436216,155.8048419445465,3.60157205212772,60.69756743096439,61.38309026750937,1,1915.9066563061524,0,0.8895201462316046,Voltage Sag,4.139182917412465,19.08617582370943,35.151247178634634,112.2890903156474,466.6970025892749,140.8867510022319,1,0,Low
226.3239942729373,179.93866507509557,0.9672264173500595,49.87002125956347,64.03032034110902,92.2490320507808,462.4890382461348,1.287059426321252,79.50717805201751,23.57907498600442,1,1628.1616940755666,1,0.5462903091174006,Frequency Drift,19.580586964055485,9.48363030486259,25.981117482226583,101.07368433667041,956.8863246313625,119.49032510184031,1,1,Medium
243.23972946440747,59.72063794765143,0.720779045323883,49.659457036536196,67.39666873036172,95.21114937024917,261.4161465106992,2.2943168263879343,87.36814254398105,66.69899359051003,4,1276.8723390488144,1,0.8948309611119281,Frequency Drift,39.39236604493627,76.88521929108994,60.25822427943203,43.39446505063418,800.2866793327643,86.95862767390432,1,0,High
224.1105906558975,475.0723692961958,0.9883486024307265,50.169700711370886,81.2075225908992,50.763232631882545,310.19994180778866,1.2514401302476974,30.539411630479634,8.67344904101458,1,1215.690417031981,0,0.9311938462392323,Frequency Drift,28.517421525420694,66.46587111197833,67.58395925049616,98.56020319254968,581.8720296582884,59.30963626930426,1,0,Medium
235.69538911377325,238.97044923524396,0.9318791461388128,49.71469996996027,82.9896539720765,86.48370536114282,359.61582857486815,0.7349652288588482,67.2545001243141,54.905809002532266,0,1181.4840684153405,1,0.4356131631947123,Short Circuit,35.55914492010712,21.14226265938197,37.32633295527346,124.24763108866588,509.34252317498573,90.13564180450683,1,0,Low
214.5561822137715,362.1014345041781,0.9279799691259867,49.87844202805654,67.18074414992054,89.62136079876265,214.57397642922683,1.4781359740173594,60.13677964658123,44.3154829625842,4,1774.451127706487,2,0.5630281145423598,Frequency Drift,6.21062941090694,39.33010345454097,51.33524901661648,125.64297853796138,315.7574302635985,148.24817047080126,1,1,Low
227.1978425961608,489.0539062298753,0.9975371999221807,50.231124175024306,86.15469258423263,55.99649286336788,255.73136726293072,0.7209688215061011,68.70747848964322,48.920297142684596,4,1288.649666364423,0,0.6958351552401434,Voltage Sag,5.657878462890835,79.97157169659947,61.12852527323479,146.97449608207032,207.79998984036197,145.0518093967261,0,0,High
249.14458150095766,142.8671590597461,0.7224950842355,49.89315037332717,66.19203414450357,23.63292530377384,497.57157886702277,2.8307289329359184,50.58644614532024,21.607160694941808,1,1344.9305804779144,1,0.9015466416410053,Frequency Drift,31.44966562156923,66.21548888727432,85.79231847207262,2.4850361654977338,368.55407703162234,131.9084647752855,0,0,Medium
233.258337800358,473.9283797273358,0.8619300435984767,49.72163218360092,80.24045079343122,57.04080807080791,398.7199035848619,0.8707062230568424,49.60540812707649,17.224777676916393,3,1343.1969204746626,1,0.7095826310621884,Short Circuit,27.811881272990647,71.2684518456156,23.601316323018473,145.4768797776461,646.9866863000993,112.49288334898506,0,0,Medium
235.51869984167564,364.4975628823429,0.9748548756056017,50.207176782963074,90.21123001511157,71.13386751659175,371.9767084307569,1.8193312660143008,72.21303752961764,64.40995072305216,2,1630.1256900357428,2,0.4445370271705674,Frequency Drift,33.83905374683294,7.82964350855363,84.13832493293978,158.0904967656197,101.53705171934679,68.26088997437206,1,1,Medium
244.23277528168887,467.3399427434904,0.7528327200896195,49.86937200360338,92.68588288617958,84.96506142452206,410.13987220894495,2.9770541725836996,58.750094790704495,88.10977806626288,1,1248.328996521959,2,0.5945865029699541,None,9.984617216718888,75.45497918783207,33.2670255071086,170.57881818171364,956.4560406886093,108.6771249269923,0,0,High
219.47260856182444,241.53418889643152,0.9352971501840239,49.71406311886377,88.59237041806054,30.62547287109344,249.0610662239532,1.7474421115296819,67.31209197107808,30.45516168603101,3,1357.4351443884798,2,0.920844717327234,None,7.646222354103065,96.33623018596309,38.973982448585716,135.4202703416929,854.3758207203298,98.63203641852238,0,1,Low
239.25024390267833,62.52076330154955,0.9743921127526397,49.95302443890512,70.34168583103275,37.243218096090494,297.012454611887,3.483291864620605,55.49603694539058,27.93797515611882,0,1137.2460650392113,1,0.10481478634456363,Frequency Drift,22.039943687544763,64.01590203628659,58.65801286054763,99.55735460644568,382.5007826959832,137.31285789325338,1,1,Medium
224.2123355879968,195.20463511889955,0.7294888220092983,49.93571389733396,60.3084565086439,84.65236283562687,473.37169265634964,0.0018127326838407454,53.712973297152445,25.40298313718218,2,1667.7343021535803,0,0.2572425552885853,Short Circuit,15.350921235139747,21.098195039168477,23.37503186720288,111.74361441581249,221.27292862750915,137.62734992049673,1,0,Medium
231.58518254933728,354.9256705569028,0.7049345423943285,50.32988802056947,74.72749437242264,36.02425989392021,499.26651020139445,4.67272864751517,89.8403740011447,43.37774749248585,1,1189.9419705702253,0,0.5792588254266989,Short Circuit,2.3957556921557943,95.59050882520881,92.60037276729513,35.54336009895578,463.9580072473942,135.43413068038717,0,0,Medium
215.986766771261,67.37805598385674,0.8128195321129216,49.89490006062837,60.23666896499051,26.104056437356533,255.21552041836856,2.807432851475025,63.16458929386642,69.47775067608612,2,1343.0259106939632,0,0.7842026326244834,None,3.043580194794062,67.8398099719119,77.56031332981263,57.90808692279788,118.68832342987845,123.16569803097033,0,0,Medium
235.8157834726752,385.2111846793413,0.8800721482961292,49.85811305943358,88.76602477992789,82.45244068976885,163.30716734930314,0.053626182017115775,61.32963800650468,30.000674188235365,0,1373.5985434052673,4,0.41378647284063963,Frequency Drift,18.86865924447178,73.05288814258307,56.14367852565256,54.60938946211229,104.70517157346559,58.00769029834603,1,0,Low
221.58362331346774,266.7453315123056,0.7737415208841006,49.90698326160226,98.76936535879265,62.125096599870055,139.8770124499572,1.95641032142719,21.806391559115983,67.08312587605994,1,1689.879608398774,1,0.4746073213544352,None,13.9474748437123,78.95664111310855,82.42675921358327,49.03128516126338,736.7174479646244,129.73733289255412,1,0,High
227.7204163808231,396.99784647873173,0.9365238750572265,49.90079265378719,78.5653873748273,92.79332377827552,122.28299889882193,3.1031620391141663,87.66950176530972,16.408726186287648,4,1536.2617795801225,1,0.4472420348892844,Voltage Sag,11.934618834267813,83.34844484695515,47.04284628111333,71.85129447540449,722.954985717061,91.43780773221054,0,1,Low
241.2628436586151,71.46807149954479,0.7887973438849089,49.94287479904898,98.61041342960286,81.23455409784152,165.4059910531378,4.026866473979113,68.31796012534363,93.30743705743257,1,1459.7350064185096,1,0.8291377489942391,Short Circuit,36.18630854094632,74.4526906988781,81.83173171661676,30.57887733636435,235.19183598903294,132.34160504955224,1,1,Low
237.3689761235078,340.6933790823176,0.9649059857495981,50.11471171216402,72.51512551673711,58.04424724633849,491.2820795963952,0.3250286175319017,60.20636852049051,45.59453752790659,0,1555.8308765564086,2,0.7895885529596889,Frequency Drift,2.039997609593147,16.46329036772106,84.84341210411867,97.49609443345382,556.7164448019412,54.94290261670785,0,1,Medium
225.93156134897683,319.65023046435437,0.9065362498632208,49.59484147909012,98.46726702833877,73.4942681463904,323.37107611699685,2.9696559204917508,65.32064827077207,69.73777308163294,2,1733.1171468775617,2,0.7718362754039154,Short Circuit,39.036491792645826,30.292648213123886,59.132962746606246,74.37335170249261,442.8269652103566,144.2799148777462,1,0,Low
216.38831676894952,278.3560216142341,0.8724484966345087,50.024845851102185,67.98446596100453,71.25146664365477,492.4593739223051,4.767690732321518,80.03680942923464,26.515206815775784,2,1370.8713060444884,0,0.24426163047174987,Short Circuit,26.37543222632221,62.924077347147744,65.75070817580038,185.1843020569192,190.43080189317686,56.614517132497966,1,0,Medium
224.52367828991433,99.68608662771192,0.9741785630618511,49.57625366206223,67.27492358802189,56.79483764822363,436.84751452888503,2.3006212067179597,38.61342381281509,89.01768550244653,1,1717.4419331355662,0,0.6872043530446051,Voltage Sag,2.157181789851257,26.18767528394822,35.0731980745702,14.430123452453403,91.56248184994253,90.39732711734311,1,1,Medium
241.39619619920074,410.0495475916151,0.911622397906635,49.89188024812214,78.58687884851328,22.75829986967448,154.9869938985806,0.7573936927319735,76.93386918025602,84.01045007373627,2,1578.995395486102,0,0.2164396046151555,Short Circuit,35.52270784277311,66.32033751128967,52.7499348309826,163.20107955723202,575.8813023150803,107.28671098378199,1,0,High
226.40642286166363,377.5697341696042,0.7091399811922888,49.87392136336613,71.91807326886348,24.017747930326504,220.87997184753095,2.888285440339222,53.8309986823742,64.23133830079334,6,1026.8364448430748,2,0.8988129673385,Voltage Sag,1.7205287441664563,4.468924895317993,57.358405663076724,71.15245398077224,388.1535940924201,139.5943017669224,0,1,Low
242.12661703992805,227.6256130921289,0.8759402523622424,49.552786766619455,85.32993178583217,78.5022086956509,114.54901396442901,4.415727076110152,61.108633401393014,49.82010981314797,3,1144.8139711062825,2,0.5040331988606562,Frequency Drift,0.01494671047336027,12.839023920316162,20.644514207525333,172.7436465863182,847.3657033855269,72.13907856395389,0,0,High
218.484917128113,257.84098705174165,0.854989043867357,49.94269503424027,89.12177369084465,87.3170430422736,313.874134875337,3.9408138903961114,28.65141982851849,17.795383099765573,4,1684.4533563608163,2,0.35518852676688806,Voltage Sag,1.5382800779661787,35.70224794858219,26.131576428783543,61.22611046421505,858.35958427838,141.23437696343956,1,0,Medium
223.66990087112833,393.6899160659902,0.7832321110378896,50.294108852156796,83.73163280082134,84.0988133680395,427.9091738865597,0.3343467387237953,55.81698524798756,9.719817588198875,2,1717.5923995813366,1,0.5759924575821145,Short Circuit,8.17366005046269,18.92885926911513,76.20922838905238,127.74084148609535,915.7682591254849,112.57429945176483,0,0,High
244.5504855702892,387.17701103325305,0.9667098362994921,50.15333408499044,84.20462892912086,30.712417142260072,129.24988347836467,4.67212989715419,47.80345726264898,34.93725027008042,2,1748.407124614915,1,0.4199585689950541,None,33.817621915307654,11.104871298703289,41.75204745603928,16.157756837251004,732.4060593784501,71.80860199917987,1,1,Medium
233.2233983402535,387.9031361128787,0.7708411082467557,50.21835704560442,69.85391822481232,79.43130819525076,173.1175470681201,3.925509554820107,58.96800769550165,91.19533422438707,3,1879.3081310302825,0,0.3978294657655762,Voltage Sag,22.792982026953986,66.33772185289976,88.44785566202316,139.15935739939204,606.1675965500267,57.04741078025083,1,0,High
234.13392421689497,291.113804611643,0.9016807144630531,49.86159404304299,83.88103533401292,96.4039914887807,337.7588515356775,0.7864121618933578,47.310660243584074,11.318160096261675,0,1898.1625889583854,1,0.4973649237365495,Voltage Sag,0.4005011066836417,65.32136740839024,88.29013943121149,171.7825266388101,496.09420668202443,104.3231445792498,1,0,Medium
217.952286918089,71.66558515730276,0.9226951456350976,49.669368449115225,94.39805666290476,31.248420157012895,222.823051525975,1.8644947038951916,37.75201004680891,99.6513553826122,2,1123.0118670100726,1,0.7429154834372361,Frequency Drift,16.21803209125946,74.56635340334505,58.34315988980356,98.84407300653547,953.8871204219873,136.27905823958798,1,1,Low
234.5967664014667,417.8834088070814,0.702520547870303,49.84556695676311,96.23788626133582,29.713708225537122,310.4830645353478,1.5728100806280936,79.69244343615574,82.23022678190779,0,1695.59142175859,1,0.3145296698387927,None,26.576996492082902,81.21997104631483,38.59123566348778,166.344949607191,754.9195455444562,143.82906794320695,0,0,Medium
239.92830012843416,187.04033339531654,0.9628124303626704,49.80089721577046,99.18667280011304,57.981681359880604,323.1125316374266,2.127196519905719,24.521389827790607,23.426730200335612,1,1237.587693251897,0,0.1075995586359821,None,17.891253014034017,20.16870655056081,95.47780953376326,150.0378790207312,451.97821469694986,99.53045112486126,0,0,Low
223.7571826746757,309.76796525695005,0.9599433689425039,50.12042792172158,96.94830158475527,91.92739773479587,359.672950252383,4.121709428910472,57.264574181640874,63.96022150699206,1,1487.5507659728482,0,0.859944235799442,Frequency Drift,2.1920519259184257,42.600455426231896,50.58417442834653,191.91395827666884,572.6765774678043,110.50455678065799,1,0,Low
236.37061215974796,95.92919374816769,0.7892005373480947,49.74376271679307,97.8401221550966,40.74974057161478,151.0650184138367,4.802719153062355,33.09078805684941,20.326209695791853,2,1905.125795053546,2,0.16607786169283742,Voltage Sag,5.279455572675746,36.50336089768835,48.359958316045244,6.3000865622044655,940.2327687640059,133.37029169603284,0,1,High
223.90883466025213,424.33501150250703,0.7333140188259474,49.618154769980464,79.99158845616286,40.52350629498175,256.05518173591804,1.8621321633105192,68.32415722468397,62.88371643984292,0,1255.7044576297099,1,0.7696765325401285,None,23.156133619407562,6.517220026811909,91.8588736305202,17.895730201699457,974.9654785291252,52.82511314900017,0,1,High
232.24855106939543,493.340241274459,0.8326035970241912,49.735016283790394,85.26921029905864,42.4913426672132,256.20434945503297,0.46066489698520896,39.046300981875774,39.981193818562765,5,1696.5761021193537,0,0.353617816575745,None,9.975821501353561,9.835822246842152,75.76840384881982,74.84558191862818,154.0669101900516,139.7416097692526,0,1,High
235.96343552024908,69.09902043402454,0.9048820199386841,50.003107266330645,90.21228664612806,94.67522872748718,288.88092458683377,0.9952863546823176,20.806111267038506,75.84553263455302,1,1778.6332150764945,2,0.26972740212316326,None,7.782580701000059,41.89153201975998,79.60908759831077,158.3173803605059,398.1177510504249,98.15834706957173,0,0,Medium
228.68323176345393,333.276382159459,0.7475209712350228,49.87206829363488,91.8330441508615,81.15458175454465,189.63330453601333,2.031475298639289,78.81802900325914,16.395887827476063,3,1911.098157297389,2,0.1478214809144473,Short Circuit,4.818780927153932,35.23042904322728,78.93014299219027,116.69393772303485,644.4526956668828,63.76918807631875,1,1,Medium
241.7159369068803,186.73661523985697,0.7413339750481939,50.27148120077098,61.71784235222312,34.681417078945145,160.87789615242585,4.319157055971331,72.31257537569354,32.95289939559073,3,1790.5194076613998,0,0.9706616325554962,None,18.01876785339665,43.76566809078075,85.82849151480536,72.69795688754004,388.65200677717115,97.65503986231491,0,1,High
211.13843996723799,155.06415202910392,0.986118371481481,49.81901901343772,94.23296980959543,73.37956116295678,410.5737670864257,2.5062974113468943,26.408906996340765,70.28769846794705,2,1975.6568044601495,1,0.39595071597586173,None,16.414972913547835,10.220706655760026,86.94554662437584,85.20083164505824,284.20418181411145,89.46119311531962,0,0,Medium
213.4203624193625,123.6142040194251,0.801145060652064,50.124905012176356,84.11204725396308,99.32157216436721,177.6081684958199,3.536155334959422,74.67942129900796,81.76839001647227,2,1896.780158772879,2,0.3392359727633998,Voltage Sag,17.86020789310637,4.195946434965691,49.16760403255894,180.71589840222003,731.1646414485059,72.59796930910241,0,0,Medium
218.76379466628174,385.6095849761024,0.7991703179546445,50.41562873931851,77.03517831240381,60.144225275932776,214.5541261401023,2.347091671990814,83.82421947287017,52.61197720324004,3,1601.1694142646065,2,0.7678996227720564,Frequency Drift,38.27710819876816,39.53240817299325,38.8931593894863,142.30386185862758,786.7119276551791,101.30492368031486,1,0,Low
215.51624079571437,138.9326047941418,0.9373411901395091,50.07816895695177,72.44738175857778,95.08261368319714,190.5318647233005,1.6627883986016867,47.74731405802574,48.787863919832105,2,1598.5429874610757,1,0.8486724722931307,None,12.990120157899527,81.65110732068095,85.1031208923871,12.804899565304662,971.1360332667678,71.51636851086246,1,1,Low
236.00057844943555,413.6513730383859,0.9736422561934318,49.64321481932238,73.50612771979343,99.53133625199497,455.2274239581085,0.7396641573803275,38.955349645188434,63.09921509252611,0,1816.9652244693793,1,0.8345505580722233,None,34.55102728071501,45.43968529249531,91.35358310273845,75.83986458627507,977.7561909243515,103.38730083317527,1,1,Medium
232.62161248376674,367.49321879100944,0.7618794494718006,49.55381787880947,85.69397360811269,57.21876914905549,398.96797499682395,2.162447911157427,23.752177870079585,76.95266623626836,2,1446.7836834945363,1,0.7010078427844127,Short Circuit,12.645015947714029,31.375342651173167,38.829378154771376,94.63187791510079,331.8647897387238,105.3722978888427,0,1,Low
215.27644896471176,288.6494189034204,0.8725203716927716,50.44850520065819,71.164582153682,39.890030293339095,165.51523939599383,0.13389138171046921,26.867280891365027,21.591433098272194,2,1981.2818756949096,1,0.7203695610032431,None,18.890916699039387,59.28381465032947,26.219260903681125,165.7037868595504,0.5293645598377639,120.07129323298909,1,0,Low
235.84508781151422,193.58874667739508,0.8771578949051007,49.68273698745394,85.30310373461037,41.980002222324956,280.09151378386673,3.1141038512489976,82.42894212421069,65.55539987783425,2,1891.4234696781518,0,0.5558310320246619,Voltage Sag,22.150988974498414,81.79489042051244,74.86908918911574,84.82045677981884,658.4737726040485,125.85174997049886,0,1,Medium
235.68915974558607,54.82285650736745,0.8775677717077467,49.86763470567422,76.05261301070354,23.573033093755697,265.23717491357695,2.035273634002006,57.43001441527736,89.28301097998302,2,1063.799268651424,1,0.1556735396195243,None,24.007031375632415,74.59615239962511,37.68459640674834,150.25084987691295,195.09068302897902,97.1600235756733,0,1,Medium
241.63921333034205,287.2742127094168,0.8657075639014281,50.098068144404685,62.24847998011314,11.838498503170454,247.18122357280765,3.1390702790213174,39.67807288131144,4.405673913106023,0,1390.477052319074,0,0.8138927472428517,Short Circuit,1.6873838486308212,71.3791112668079,75.45233420379546,138.0708453983271,744.6644068012932,140.6170677293684,1,0,High
237.54941217920913,413.97424068094074,0.7645899049223288,50.194195907588295,76.71677760226422,72.82792411033188,319.80603965955765,0.05942813721809492,83.35155838923444,19.009172859315314,0,1692.1165899877633,1,0.4089022771215459,Short Circuit,23.40882799706309,38.45577066795401,91.62094304910617,117.84891896137239,203.58393695826328,125.27299236060112,0,0,Low
231.159362250545,203.22691854191046,0.8762911829056055,50.32577998143143,89.7469771192469,92.24106754367317,300.1730296455228,1.515221297247079,36.50600041980291,18.962974985690717,5,1127.5109392455365,0,0.23192556597446276,Voltage Sag,6.757115893114434,53.00191588464794,65.11265747684163,128.56676952103615,25.90427123366601,117.73334252932757,0,0,High
235.09189137698078,411.5078721622786,0.9593121065303554,50.43539927011176,86.60544607093632,52.94209219081338,444.7149264817747,4.344561920373372,34.21137427120286,3.8132701911094524,1,1891.3876600352748,3,0.3153775408094671,Short Circuit,1.1890040537950775,61.74708115099325,95.15371803852662,43.196254042584336,635.8726255641333,99.3993062238435,0,1,Low
236.15651029781122,310.09469872079967,0.9063271275123604,50.16499707532409,94.30663336302996,29.00859781204941,306.8634697459569,3.7013231178953205,39.94522768997926,24.842014519392464,1,1862.8022249690457,2,0.8686889939124698,Short Circuit,0.7645865061741786,15.464372945548732,86.07243774453642,17.023029433350366,790.7742227210401,98.84012835158592,0,0,Low
239.2088311249451,376.12283137824085,0.7939315220012302,50.0784725178164,80.55969855062696,42.69746261330005,490.66653886522863,1.5176378994267998,87.89186674106155,10.341752654845726,1,1430.4037357318946,0,0.41338664933511826,None,31.082586435221256,89.16700383965807,31.216394365854534,158.12617129929964,678.7782403691918,115.06334355940844,0,0,Medium
239.388466146243,185.18929515085168,0.8713965726146609,50.09365673260766,96.16687936362774,23.320878487982718,128.344734713635,1.5875284293404668,78.42955515379487,76.42110822409872,2,1244.0556857383056,1,0.8890232616775657,Short Circuit,13.791676287531187,27.742615008390835,27.497613936112877,71.20204190038355,669.411024328533,60.417112470293766,0,1,Medium
247.7103926448701,273.33115344739724,0.9274945963509819,49.9477707639236,81.10943682496203,37.60256374210369,232.80958044237696,4.128626612016166,77.2967150639956,72.89242868133579,4,1428.3125297316265,0,0.9708824266195448,Frequency Drift,18.43526834255242,52.72498355698969,76.0492268527617,103.06536782964932,466.96147233650345,92.69604456529355,0,0,Low
217.209999204572,201.69562400921313,0.8287129429361046,49.719021244392096,81.00806666692682,87.12792060720564,365.07758077911836,0.805312800279469,76.59072230169625,24.0405862995538,3,1743.8488435561553,1,0.43170763873464235,Short Circuit,35.67649995954342,71.38302592999072,34.505707177074356,118.87803492293804,573.8685495856749,124.58267455209,1,1,Low
214.17581899828747,67.7508772505318,0.9460762983986261,50.397512080257926,94.87043881872782,67.59354184472713,294.7003768789915,4.490055523642217,66.5524268735708,9.336724314249068,1,1793.78507231734,0,0.37405309069475445,Short Circuit,3.0221752755599685,6.055862440630689,82.93171369130009,155.3894308484884,454.1907485568263,59.76221792120187,1,0,Low
232.98900486322532,200.02094191666447,0.9194026189181024,50.02275776792521,64.11467190982673,64.44431998135532,438.74618721326067,0.09873906191052662,28.6380729832317,46.1151525595495,2,1089.8036931329802,2,0.33800091122062903,Voltage Sag,13.177400052486131,6.0380557572000555,31.643938570488068,40.38018020293443,134.16841888263443,121.77170489936361,0,1,High
